Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,2110278254,2853853698,3554182822,4290801591,664692125
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,2110278254,2853853698,3554182822,1373375958,4089290290
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,2110278254,2853853698,3554182822,1373375958,502750852
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,2110278254,2853853698,79291813,2852903135,2597359420
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,2110278254,2853853698,79291813,2852903135,3061511409
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,2110278254,2853853698,79291813,2353650593,201367275
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,2110278254,2853853698,79291813,2353650593,1089850435
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,2996103537,2929444312,1818827990,3793627549
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,2996103537,2929444312,1818827990,3971173126
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,2996103537,2929444312,1939550381,319108423
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,2996103537,2929444312,1939550381,61167256
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,2996103537,3130066016,4016763164,3641948060
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,2996103537,3130066016,4016763164,3188740589
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,2996103537,3130066016,3989186551,2723643266
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,2996103537,3130066016,3989186551,1694977855
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,3640806305,859732583,3199566728,1119154994
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,3640806305,859732583,3199566728,3888068602
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,3640806305,859732583,50676087,3171454380
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,3640806305,859732583,50676087,1510102996
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,3640806305,90700949,2327901390,872625682
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,3640806305,90700949,2327901390,4113848851
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,3640806305,90700949,2217301957,1145201843
120858170,564333851,1303993941,3655917433,1243801211,2736017235,3091009164,3714428903,3640806305,90700949,2217301957,2583954955
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1533594280,2606200541,2733534998,2041189769
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1533594280,2606200541,2733534998,1729970294
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1533594280,2606200541,2875846514,1901678126
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1533594280,2606200541,2875846514,1070816113
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1533594280,1615505810,1012016474,2866201798
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1533594280,1615505810,1012016474,932487713
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1533594280,1615505810,1357612562,1496580179
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1533594280,1615505810,1357612562,3477530517
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1468037151,3683065849,2457787246,1739280405
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1468037151,3683065849,2457787246,3235229464
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1468037151,3683065849,828609157,2707761552
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1468037151,3683065849,828609157,2759326769
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1468037151,2954755376,1399499044,1431147008
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1468037151,2954755376,1399499044,1452756842
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1468037151,2954755376,158088300,1622776219
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,4143717868,1468037151,2954755376,158088300,2558591486
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,2649133996,2212490997,2654818869,786465690
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,2649133996,2212490997,2654818869,2126453219
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,2649133996,2212490997,2035804983,3309091287
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,2649133996,2212490997,2035804983,2954773005
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,2649133996,554147049,4211998635,9029321
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,2649133996,554147049,4211998635,2947153666
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,2649133996,554147049,3340720489,15200684
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,2649133996,554147049,3340720489,1275388431
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,3802921748,1936999394,2117956904,3673649423
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,3802921748,1936999394,2117956904,3062295362
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,3802921748,1936999394,565300730,1572812316
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,3802921748,1936999394,565300730,2069664108
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,3802921748,3380663191,3692039239,76579891
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,3802921748,3380663191,3692039239,2611880866
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,3802921748,3380663191,1948098681,3611688401
120858170,564333851,1303993941,3655917433,1243801211,2736017235,4121900389,3529255883,3802921748,3380663191,1948098681,3849008686
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,1564149765,2488621652,2818334208,2746144946
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,1564149765,2488621652,2818334208,2682239657
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,1564149765,2488621652,795992842,704703598
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,1564149765,2488621652,795992842,2957192573
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,1564149765,2785196341,228136113,3678611623
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,1564149765,2785196341,228136113,4276597308
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,1564149765,2785196341,33890457,3760027691
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,1564149765,2785196341,33890457,2358999195
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,3648220782,991241948,992476690,2465822472
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,3648220782,991241948,992476690,2792651815
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,3648220782,991241948,78918563,3277244442
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,3648220782,991241948,78918563,3418897394
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,3648220782,3810039074,3708489764,1230217624
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,3648220782,3810039074,3708489764,2196803251
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,3648220782,3810039074,3322789439,3755078330
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,754644610,3648220782,3810039074,3322789439,2409821966
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3126231579,203366830,2421162780,802646417
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3126231579,203366830,2421162780,2543020853
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3126231579,203366830,621788628,2626974905
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3126231579,203366830,621788628,1058195923
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3126231579,2264203941,1592081645,3239902523
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3126231579,2264203941,1592081645,1438594092
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3126231579,2264203941,293321887,1999159889
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3126231579,2264203941,293321887,3665945048
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3155828230,812385327,3268780866,3287597193
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3155828230,812385327,3268780866,1413541141
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3155828230,812385327,1714845018,1445826828
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3155828230,812385327,1714845018,1352766074
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3155828230,1697175672,2905667972,3965287187
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3155828230,1697175672,2905667972,1936518743
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3155828230,1697175672,254547691,2618580499
120858170,564333851,1303993941,3655917433,237700857,4227186324,2347535990,2751003733,3155828230,1697175672,254547691,1378410229
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,2700238870,1005160700,148293809,1065480064
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,2700238870,1005160700,148293809,63758791
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,2700238870,1005160700,3434271012,3552853482
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,2700238870,1005160700,3434271012,3701470510
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,2700238870,461477474,1089164319,3358927665
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,2700238870,461477474,1089164319,848553537
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,2700238870,461477474,1614126169,2275914905
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,2700238870,461477474,1614126169,601505867
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,1620448632,1828432494,4246649404,765982571
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,1620448632,1828432494,4246649404,1610926288
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,1620448632,1828432494,888939348,792747868
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,1620448632,1828432494,888939348,2078989640
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,1620448632,70128986,2811411488,3179232883
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,1620448632,70128986,2811411488,2239879136
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,1620448632,70128986,384823106,1425792883
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1749241160,1620448632,70128986,384823106,558553603
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,3503272559,50240761,1115152433,1183617985
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,3503272559,50240761,1115152433,538772577
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,3503272559,50240761,1056136121,1743249534
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,3503272559,50240761,1056136121,2675173525
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,3503272559,34952135,1415857659,1367523722
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,3503272559,34952135,1415857659,3225272927
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,3503272559,34952135,4178495729,2861485932
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,3503272559,34952135,4178495729,3741537824
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,4112778091,1477597164,1116214229,2003435362
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,4112778091,1477597164,1116214229,1568647096
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,4112778091,1477597164,2610811434,4140871545
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,4112778091,1477597164,2610811434,686378141
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,4112778091,915668204,3024005961,4148216085
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,4112778091,915668204,3024005961,1882065567
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,4112778091,915668204,700091247,3074315623
120858170,564333851,1303993941,3655917433,237700857,4227186324,4183050632,1558697914,4112778091,915668204,700091247,312258565
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,1104995339,955481621,1019376933,2453367278
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,1104995339,955481621,1019376933,2295415137
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,1104995339,955481621,2411549434,1177283917
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,1104995339,955481621,2411549434,3999551069
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,1104995339,233277681,3231844074,1497780223
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,1104995339,233277681,3231844074,2256615587
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,1104995339,233277681,1602803106,720821585
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,1104995339,233277681,1602803106,1103652652
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,2485310366,1028785180,3841718256,1132763313
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,2485310366,1028785180,3841718256,1792915680
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,2485310366,1028785180,2394764680,399789120
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,2485310366,1028785180,2394764680,4016381008
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,2485310366,1615484608,2589942595,2080817045
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,2485310366,1615484608,2589942595,3089460023
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,2485310366,1615484608,1313224655,217376190
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,2713094673,2485310366,1615484608,1313224655,2116053584
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,2897067356,1058313308,2428702981,1913602866
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,2897067356,1058313308,2428702981,766392202
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,2897067356,1058313308,1724726726,195232565
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,2897067356,1058313308,1724726726,313590624
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,2897067356,2787145579,1194642253,250721214
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,2897067356,2787145579,1194642253,3169158378
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,2897067356,2787145579,1778648646,4290898442
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,2897067356,2787145579,1778648646,3201608703
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,1298601796,98872226,2244870358,172454133
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,1298601796,98872226,2244870358,4001614019
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,1298601796,98872226,1001203875,4149917286
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,1298601796,98872226,1001203875,3914131961
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,1298601796,3377486421,368674838,3167429204
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,1298601796,3377486421,368674838,1276112986
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,1298601796,3377486421,2824194812,3951345592
120858170,564333851,1303993941,3655917433,237700857,1676421815,2128814139,3391894831,1298601796,3377486421,2824194812,1801500219
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,2189219244,1869277096,1913119487,3461410595
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,2189219244,1869277096,1913119487,2711942607
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,2189219244,1869277096,3010768671,754569002
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,2189219244,1869277096,3010768671,5712564
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,2189219244,1593173687,3360014064,1554030354
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,2189219244,1593173687,3360014064,2563272124
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,2189219244,1593173687,3855786524,2411529093
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,2189219244,1593173687,3855786524,1541050006
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,3171641980,2123487482,3104949787,705169201
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,3171641980,2123487482,3104949787,4046830717
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,3171641980,2123487482,2743134564,637207870
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,3171641980,2123487482,2743134564,181741561
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,3171641980,3424991134,3650020825,296398003
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,3171641980,3424991134,3650020825,3254193529
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,3171641980,3424991134,2414395996,1655613468
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3075291223,3171641980,3424991134,2414395996,3652188067
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3628920616,2628742400,3413925353,3645174569,2254648122
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3628920616,2628742400,3413925353,3645174569,1731655805
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3628920616,2628742400,3413925353,4250712884,1536242163
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3628920616,2628742400,3413925353,4250712884,3535396365
120858170,564333851,1303993941,3655917433,237700857,1676421815,194222289,3628920616,2628742400,105395816,4269684811,34214384
